product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,keywords
B001P9KG5O,APLS971C71MSW,5,positive,great smell great taste great value. the ginger is simultaneously strong but not harsh or overpowering. i mix it with apple cider vinegar and water every morning or when my stomach is upset and its quite delicious that way. havent baked with it but it should be great in baked goods.,excellent quality,1.0,2012-06-04,positive,0.9716,"['baked great', 'great baked', 'value ginger', 'baked', 'baked goods']"
B000HQRKYQ,A2CEOUMTN48ZLC,4,positive,these snails are actually pretty good considering they come from a can. i sauteed them in a frying pan with butter salt and parsley. they are very tender and meaty. my only complaint is the overwhelming amount of sand in some of the snails. its a hit or miss.,not bad,0.0,2011-04-25,positive,0.9047,"['sand snails', 'snails', 'snails actually', 'snails hit', 'sauteed frying']"
B000B2VN5S,A2IKJFW0T3QNG4,5,positive,was great! i still have 3 of mine wrapped up. can never seem to finish it. cant exactly suck on it since it hurts to stick the entire thing in my mouth but ive licked this jawbreaker to the point where my tongue started bleeding a little didnt even notice til i looked in the mirror!,multicolored jawbreakers,1.0,2010-11-04,positive,0.5322,"['licked jawbreaker', 'great wrapped', 'jawbreaker', 'ive licked', 'licked']"
B004BNNO0U,A302XR5PXLSWQD,1,negative,what a ripoff!! you think that you are getting a real kcup. what this product is simply stated is a plastic cup with freeze dried coffee inside no filter nothing. coffee tastes worse than dirt. spread the word on these scam artists... bad product. i could just buy a jar of crummy freeze dried coffee and pour boiling water over it no need to fire up the keurig. shame on this weasly company. i am going to work to see that they be forced to label this crummy product for what it is ... then see how quickly they lose dissatisfied customers like myself.,omg stay away from this bogus coffee!!!,1.0,2011-04-03,negative,0.9372,"['kcup product', 'keurig shame', 'keurig', 'need keurig', 'real kcup']"
B001ELL404,A3SDNUDDM21A5F,5,positive,i had this at a cafe and loved it so came to amazon to find it. completely satisfies chocolate cravings! its like drinking brownie batter so i tend to use a little more milk.,mmm!,1.0,2010-03-29,positive,0.9772,"['chocolate cravings', 'chocolate', 'satisfies chocolate', 'cravings like', 'cravings']"
B005X4STP6,A3BBC8E7QT7N9I,3,neutral,i love sumatran coffee. with great hope i ordered these pods. i find the flavor of these pods to be no more than regular coffee. didnt taste any hints of sumatra grown coffee. was very disappointed. to me it tasted like a cheap dark bitter french roast coffee. i was looking for that coffee that would give me that wow taste but these miss the mark. i have found better but was on a quest for the best available. i used to buy another companys pods but they stopped calling it sumatra mandheling and the flavor had changed. i now think that these are overpriced for the quality. of course taste is subjective. hopefully others who have tried these will comment.,nothing special,0.0,2012-02-10,positive,0.6624,"['sumatran coffee', 'pods flavor', 'sumatra grown', 'love sumatran', 'sumatra']"
B002CJAOT4,A1QIYNZUHV2YXW,5,positive,ive found that young cats and elderly ones have an easy time with this flavor. ive always added at least 2 tablespoons of water to the pate form of friskies food. it certainly doesnt diminish the flavor from what i can tell of the cats dishes that are licked so clean i sometimes think they look better than when i wash the dishes.,cant go wrong with this flavor,0.0,2012-08-19,positive,0.7881,"['friskies food', 'diminish flavor', 'cats dishes', 'water pate', 'dishes licked']"
B002K62BYU,A1SVEE7DRJEEMK,5,positive,i use raw organic cashews for so many things i go through these fast. they are pricey but are worth it. i highly recommend them.,pricey but good,1.0,2012-07-11,positive,0.931,"['organic cashews', 'cashews things', 'cashews', 'raw organic', 'organic']"
B007JT7AIA,A2WB4OWBUH2VQX,5,positive,for years ive used the more famous brand of dandruff shampoo but after trying several different versions of this brand i have to conclude that this shampoo is equally if not more effect than the famous brand. i love that there is big lather out of a little drop of shampoo that the length of time my hair feels clean is much longer with this shampoo than with the other brand and that my dandruff is actually very controlled and my scalp does not itch at all when using this brand. i also like that this shampoo does not carry a strong medicated odor to it. i think im going to permanently switch to this shampoo.,excellent shampoo,0.0,2012-09-09,positive,0.9218,"['dandruff shampoo', 'brand dandruff', 'shampoo brand', 'shampoo equally', 'dandruff actually']"
B004748VBU,A24IJY3V0804WJ,4,positive,the tea is pretty delicious and not bitter but i could not detect notes of jasmine. however this is still a great tea for bedtime as it is decaf. i love the tea and would probably buy it . the price is still great especially with subscribe and save. three stars.,excellent and not bitter,1.0,2012-02-26,positive,0.9698,"['notes jasmine', 'jasmine', 'jasmine great', 'love tea', 'tea pretty']"
B0015NHRE8,A1M29CAWCGT1FV,1,negative,my wife and i took juice plus for 9 months we saw no changes to the requirements for our drug medications despite claims from the company that we would require significantly lower dosages our colds came as they had always come and it cost more than most over the counter suppliments.,took it for 9 months,0.82,2012-04-30,negative,0.5236,"['dosages colds', 'lower dosages', 'juice plus', 'dosages', 'medications despite']"
B001EPQPAE,A1ELVJXN9ZPSQF,5,positive,joyva marble halvah 16ounce cans pack of 3my wife used to be a waitress and brought some home one night that a customer gave her.i loved it and have ever sinse. and its high in protein and dietary fiber. a good pick me upand absolutely delicious !! it stays fresher in the can too. i can eat this stuff till it comes out of my ears. loland buying it from amazon is great because if you spend 25 bucks theres no shipping charge !plus amazon stands behind everything they sell if you dont like it you get your money refunded !a no brainer ! i highly recommend this candy and all purchases from amazon !,hooked on halvah,0.0,2012-03-07,positive,0.9699,"['recommend candy', 'cans', 'candy', '16ounce cans', 'candy purchases']"
B001CCXVPQ,A23K3Q77DIGS4G,1,negative,i have tried other pods and have noticed the added flavors are overpowering and leave a chemical aftertaste. the pods without the added flavors taste great. i am a pod fan.,unpleasant after taste,0.0,2012-06-17,positive,0.7846,"['aftertaste pods', 'flavors overpowering', 'pods', 'pods added', 'pods noticed']"
B0019CTOKA,A3ARJMJWXMD8YZ,5,positive,we own a 1 year old border collie that has a sensitive system. we have tried all types of highend feed. we have spent countless hours doing research and we were still struggling with pickiness and digestivebowel problems. one thing we found out is our dog can not tolerate chicken. it goes right through him! he has checked out totally healthy with the vet and were sent with the task to just find the right food for him. we finally settled on this. i was very worried at first that i was feeding a main stream dog food. after looking at the quality list of ingredients and a recommendation from my farrier fellow collie owner we gave the lamb rice a try. our dog loved it! never again did we have a bowel problem and he finished his bowl. i add a little warm water to it with a tablespoon of lowfat yogurt.,its worked for us!,0.0,2010-05-19,negative,0.6109,"['dog food', 'pickiness digestivebowel', 'digestivebowel problems', 'tolerate chicken', 'lamb rice']"
B000QU3JM0,A263ZEDYD50VAT,5,positive,a friend gave me one to try and boy was i in for a surprise! these pastes are fantastic. good bye thai take out menu! these are so easy to use and delish! i cant get them where i live so thank you amazon!,wow!,1.0,2012-01-16,positive,0.9825,"['thai menu', 'pastes fantastic', 'surprise pastes', 'thai', 'pastes']"
B000MBM19K,A2EP4ZKCNRNLFE,3,neutral,the product is good but one three of the bags were some how opened and got the mix everywhere once we open the box. good product though....,would have been great if one of the bags didnt open,0.0,2011-03-05,positive,0.8226,"['bags opened', 'mix open', 'good bags', 'mix', 'product good']"
B001CWV4RS,A3OUGMBIAUJN8N,5,positive,we had been eating the glutino regular pretzels for a few years now and they were okay but recently our health food store started carrying these. i bought a bag and we enjoyed them so much i was back buying a few more. pretzels are one thing ive missed since going gf but not any more! taste great with dip too!,tastes just like regular pretzels!,1.0,2006-12-04,positive,0.9579,"['regular pretzels', 'buying pretzels', 'pretzels', 'pretzels thing', 'pretzels years']"
