product_id,user_id,rating,sentiment_label,text,summary,helpfulness_ratio,date,ai_sentiment,ai_sentiment_score,topic_id,topic_name
B003B4LYAW,A1TPW9EM0GGMWY,1,negative,i love mrs fields cookies at the mall but these i bought a few weeks ago and wont even eat. and i eat every cookie in sight. maybe i just got a rotten bunch but will never buy again. very disappointing because mrs. fields are always great at the mall.,i love cookies but sadly these arent good,1.0,2011-10-16,negative,0.6558,1,1_chocolate_cookies_good_like
B004T3QMD8,A3A15L96IYUO6V,3,neutral,a good latte but probably not good enough for the dedicated latte lovers...maxwell house and the ubiquitous tins of blended flavored coffees have been around for what seems like forever. this is not a bad thing. they are generally dependable convenient and very very sweet. i have long been addicted to french vanilla flavored coffees and maxwell house excels in this flavor. at first i was somewhat leery about pumpkin spice flavor probably because a few days before i had a peets pumpkin spice coffee that was overpoweringly strong. however since i control the mix i control the flavor. definitely i see this drink as a seasonal item i have visions of frost on the pumpkin as i drink it but it is quite tasty in an artificial way the cinnamon flavor is much stronger than the coffee flavor. following instructions the first time 4 teaspoonfuls of coffee the coffee had a nice frothy appearance and definitely satisfied the sweet tooth. in fact the next time i added only three teaspoonfuls and the flavor was still adequate. the manufacturer mentioned making it with milk and i suspect this would give it a richer taste but to me the addition is unnecessary. for the frugal amongst us i occasionally use this mix as a sweetener for my regular coffee and even this makes an unusual autumn blend.i am having a cup of the product and it definitely takes some of the chill out of a frosty morning. now the bad thing it has 2 grams of saturated fat! for this and the excessive sugar many of us should not make this a regular part of our diet.,good but not good enough,0.0,2011-11-12,positive,0.5861,0,0_tea_drink_like_taste
B004Q3LBTG,AM8EO2D5DHXY3,5,positive,this baby food processor is the best baby item i own! it is really important to me to make my own baby food but the thought of chopping boilingsteaming processing the veggiesfruits and then washing all these items is just another annoying item to add to the list of to dos during the day. the baby brezza makes all that so simple and easy that i dont mind taking this extra step to give my baby the best nutrients and save money! all you need to do is chop the food stick it in the machine and wait for it to be cooked and pureed. the clean up is simple and the machine is nice and compact for storage in my tiny kitchen. the food consistency is perfect and the recipe book gives some great suggestions for food varieties and quantities. love this item and would highly suggest for you to buy one of your own.,quick and easy baby food processor,1.0,2011-10-28,positive,0.8638,6,6_baby_formula_organic_food
B001SB8AZC,A2FD9B8CMYY78R,5,positive,i think a lot of this product. very good flavor not too strong but distinct and with some depth. good looking piece of fish too. you know how some cheaper light tunas are kind of unappetizing. i dont eat a huge amount of canned tuna but when i do its in a carefully constructed salad and this tuna justifies the effort.the real strong point is taste. i recently tried raincoast solid albacore. raincoast is specifically caught and processed in the north pacific and canada. i suspect wild planet is caught andor processed in southeast asia. both are packed in plain tuna juices. after using used to wild planet skipjack i found the albacore relatively tasteless. and the wild planet skipjack is mostly nearly solid close to the kind of cut you expect in solid tuna rather than chunk. raincoast doesnt offer any but albacore so ill stay with wild planet currently the most environmentally attractive and wellpacked product.,pretty dang good tuna,1.0,2011-10-19,positive,0.9046,2,2_sauce_salt_like_rice
B000OSPGJ8,A32DZQS5158MTU,5,positive,i use this solely for baking. it makes the best icings brownies and so on. if you try it once youll never go back to hersheys again.,the best for baking!,1.0,2010-09-09,positive,0.9271,-1,-1_product_like_good_taste
B004MTV2GQ,AHDC6QDNJ1UR0,5,positive,i love these they are a salty cheesy snack and really quite addictive! but for 21 ill buy them at the store where theyre far less expensive. it even says 2 on the bag...,delicious but overpriced here...,1.0,2011-10-31,positive,0.9671,1,1_chocolate_cookies_good_like
B00141QYSQ,ACOW1XJQ55PP8,5,positive,great little treat for my 2 malteses. these two will not eat any grocery store bought treats but they love these. thanks for creating this product!,great chicken with banana treat for my 2 toy malteses they love them!,1.0,2010-02-17,positive,0.9815,3,3_food_dog_dogs_loves
B007TGO1U8,A3TX46J8SBZPG3,1,negative,i used 2 of these packets in tea and got rid of the rest. i found the taste to be unpleasant didnt seem sweet more tart and fruity than sweet. and i sensed a metallic like aftertaste. i thought it was terrible. but i recognize that everyones taste is different. you may like this just fine and you may have an entirely different application for it than mine. i also dont like splenda so you may like this product better if youre a splenda fan. i just wouldnt buy a truckload of it before you sample it.,metallic more fruity and tart than sweet,0.88,2012-07-07,negative,0.8551,-1,-1_product_like_good_taste
B005FTNGAM,A2RX5X9CJ5BWWN,3,neutral,this gum is super tasty at first and the flavor lasts for a good 10 to 15 minutes which is beyond typical for most fruit flavored gums. what keeps me from giving it more stars is the fact it crumbles when you first start chewing however it does seem to reunite its self again once thoroughly wet. also when the flavor is all chewed out it begins to take on a chemicalplasticlike taste that lingers in your mouth a bit even after chewing. i think i will stick with trident fruit gums.,an ok berry gum,1.0,2011-12-14,positive,0.8658,1,1_chocolate_cookies_good_like
B0015AUYS2,A3FWQ462QHVW5W,2,negative,these are excellent tasting chocolates. however 30 of the chocolates in the box were leaking and sticking together and the packaging. the leakage was not obvious. this was discovered after we had eaten a few. i wrote to the mfg and explained the situation and said i saved the damaged chocolates if they wanted them for verification. the sent a form letter saying there was no way to confirm my claim and they offered a coupon for a small box. this box was much smaller than the amount of the damaged chocolates but did not to spend more time arguing the point.,leaking chocolates,0.0,2012-02-17,neutral,0.4686,1,1_chocolate_cookies_good_like
B000CDP23K,A9LLKM5NVSWNU,5,positive,i buy these as back ups for when im out of the half half from the grocery store. i also buy a box right before hurricane season since they dont need refrigeration. after wilma i had coffee with real cream instead of yucky powdered coffee creamer. i also like to take them on car trips,love the mini moos,0.8,2007-08-20,neutral,0.6417,0,0_tea_drink_like_taste
B0016X9AR4,A3HTN10UTYMZJX,5,positive,this brownie mix creates dense chewy chocolatey deliciously san franciscan brownies. it is amazing. the ghirardelli chocolate makes the difference. also the batter before you bake it is very very tasty. the best brownie batter i have ever eaten. all chocolate lovers must try these brownies once in their lives. you will never use another brownie mix again.,best brownie mix in the world.,1.0,2009-07-26,positive,0.9854,-1,-1_product_like_good_taste
